0	Thoda Green Tea lekar piye, shayad charbi kam hojaaye.	0
1	Ye uncle apni biwi ke saath.. Roadside pe gaadi khadi karke.. Bhari dopahari me mithai kha rahe hai.. Shayad yehi pyaar hai	0
2	Ladkiya iski baato se sahmat ho jati hain, iss baar aur ab se har baar @Lambar_Daar	0
3	'Bhai kuch paise udhaar dena" ka mahina.	0
4	AAP walon ka ye haal hai ki agar Modi pe koi tippani karo to bhi unhe tarif hi lagti hai.	0
5	Kya Modi ji Bloodshot issue par kuch kahenge ?? ~ Log	0
6	Ravish, dukaan wale se Bhaiya 6 ande, 2 packet doodh, 1 bread aur aadha kilo samagri pack kar do.	0
7	Kisi bhi tarah ka account bana lo, log samay spend karne ke liye ready hain.	0
8	Rabada ko kuch galat consequences ka samna karna padega.	0
9	Agar main kahoo mujhe tumse mohabbat hai, meri bas yeh hi chahat hai. Toh kya tum mujhe accept karogi?	0
10	Suno dhyan se, humein Gandhi ke vichar mat dikhaao, chahe kitna bhi prayaas karo, hum sabse aage honge Hindustani.	0
11	Koi Watson ko Wahab Riaz ke baare mein batao.	0
12	Neem ka patta kadwa hai.. Pakistan ke khilaf hai. #IndiaKiAwaaz #IndvsPak #ThereISaidIt	0
13	Salman Khan ke bail hone se do khabrein rok di gayi "Salman ne pehli raat jail mein kya khaya" aur "Raat bhar karwat badalte rahe Salman Khan	0
14	Woh pratighaat karte hain, hum sirf man ki baat karte hain #PoliticalDiscussion	0
15	Delhi me paani nahi aa raha. Shayad yeh kisi administrative issue ki vajah se ho raha hai.	0
16	Salman ki purani dost par kabhi bharosa nahi karte. Kabhi bhi problem create kar sakti hai.	0
17	Please follow @SaleemChikna & @sayshardik, ye log bahut hi mehmaan nawaz hain. #AaiShappath	0
18	Ye Dhoni, Pandya ko lekar emotional ho raha hai !!	0
19	Aarambh hai prachand bol maston ke jhund, Aaj match ki ghadi ki tum guhaar do #IndvsBan	0
20	Teri aankhon ki mastiyan, teri hasi ki gustakhiyan, tere experiences #NahiBhoolungaMain #JabTakHaiJaan	0
21	Amazon ek online shopping platform hai par phir bhi kuch khareedne ke liye paise dene padte hai.	0
22	Mujhe lagta hai ki Mahindra company ko thoda design pe dhyan dena chahiye. Pehle Xylo aur ab ye TUV300, mujhe inki design pasand nahi aayi.	0
23	Karishma Kapoor ne raja hindustani mein bahut acchi acting ki hai.	0
24	Kya Arun Lal ne kaha, "Ye dekhiye Bangladeshi player khushi se jashn mana rahe hain"	0
25	Shaam se aankho mein kuch nami si hai, TL par kuch kami si hai. #Irshaad	0
