0	Thoda Green Tea lekar piye, shayad charbi kam hojaaye.	0
1	Ye uncle apni biwi ke saath.. Roadside pe gaadi khadi karke.. Bhari dopahari me mithai kha rahe hai.. Shayad yehi pyaar hai	0
2	'Kaash koi mujhe pyar karti' ~ Log	0
3	Ladkiya iski baato se sahmat ho jati hain, iss baar aur ab se har baar @Lambar_Daar	0
4	Uncle, humare paas ghar, paisa aur gaadi hai. Kripya ek ladki ka sambandh hamare saath karwa dein. Theek hai, Alvida.	0
5	'Bhai kuch paise udhaar dena" ka mahina.	0
6	AAP walon ka ye haal hai ki agar Modi pe koi tippani karo to bhi unhe tarif hi lagti hai.	0
7	Kya Modi ji Bloodshot issue par kuch kahenge ?? ~ Log	0
8	Ravish, dukaan wale se Bhaiya 6 ande, 2 packet doodh, 1 bread aur aadha kilo samagri pack kar do.	0
9	Kisi bhi tarah ka account bana lo, log samay spend karne ke liye ready hain.	0
10	Girl: You know nothing Jon Snow.. Jon Snow from Delhi: Achha, kya tum mujhe sikhaogi.. Kya tumhe pata hai mera baap kaun hai #GoTIndia	0
11	Kaka - Haati mere saathi, Ravish - Saathi mere saathi #PatrakarRavishKumar	0
12	Rabada ko kuch galat consequences ka samna karna padega.	0
13	Bipasha: Sadiyon se iss pyasi zameen par paani ki ek boond tak nahi padi... Akshay: Humein toh sirf paani ki zarurat hai.	0
14	Agar main kahoo mujhe tumse mohabbat hai, meri bas yeh hi chahat hai. Toh kya tum mujhe accept karogi?	0
15	Unchhi dukaan pheeka pakwaan, khadad ki langoti, chaandi ka pikwaan. Sau mein se assi beimaan. Phir bhi mera desh mahaan - Sri Sri Nana	0
16	Suno dhyan se, humein Gandhi ke vichar mat dikhaao, chahe kitna bhi prayaas karo, hum sabse aage honge Hindustani.	0
17	Koi Watson ko Wahab Riaz ke baare mein batao.	0
18	Neem ka patta kadwa hai.. Pakistan ke khilaf hai. #IndiaKiAwaaz #IndvsPak #ThereISaidIt	0
19	Salman Khan ke bail hone se do khabrein rok di gayi "Salman ne pehli raat jail mein kya khaya" aur "Raat bhar karwat badalte rahe Salman Khan	0
20	#LoseAFriendIn3Words Tumhari Bhabhi, Meri Shaadi	0
21	Agar subah ki routine shaam ko aaye toh usse constipation kehta hai.	0
22	'Bas shanti honi chahiye Gaza' ~ Israel	0
23	Woh pratighaat karte hain, hum sirf man ki baat karte hain #PoliticalDiscussion	0
24	Zamana badal gaya hai, pehle sirf peeth mein dard hua karta tha ab tweet mein bhi hota hai.	0
25	Delhi me paani nahi aa raha. Shayad yeh kisi administrative issue ki vajah se ho raha hai.	0
